"pixel","bs_sic_x10","sicDate","x","y","lon","lat"
16,0.774999976158142,"20211215",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211216",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211216",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.247999995946884,"20211216",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.337000012397766,"20211216",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.344999998807907,"20211216",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.583000004291534,"20211216",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.763999998569489,"20211216",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.524999976158142,"20211216",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.233999997377396,"20211216",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211216",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211216",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211216",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211216",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211216",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211216",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.38400000333786,"20211216",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211217",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211217",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211217",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211217",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.229000002145767,"20211217",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.358000010251999,"20211217",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.485000014305115,"20211217",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.245000004768372,"20211217",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211217",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211217",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211217",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211217",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211217",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211217",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211217",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211217",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211218",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211218",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211218",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211218",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.28600001335144,"20211218",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.314999997615814,"20211218",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.407999992370605,"20211218",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.209000006318092,"20211218",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211218",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211218",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211218",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211218",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211218",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211218",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211218",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211218",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211219",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211219",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211219",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211219",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211219",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211219",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211219",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211219",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211219",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211219",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211219",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211219",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211219",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211219",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211219",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211219",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211220",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211220",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211220",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211220",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211220",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211220",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211220",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211220",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211220",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211220",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211220",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211220",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211220",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211220",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211220",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211220",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211221",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211221",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211221",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211221",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211221",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211221",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211221",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211221",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211221",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211221",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211221",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211221",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211221",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211221",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211221",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211221",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211222",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211222",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211222",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211222",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.331000000238419,"20211222",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.328000009059906,"20211222",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.305000007152557,"20211222",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211222",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211222",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211222",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211222",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211222",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211222",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211222",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211222",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211222",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211223",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211223",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211223",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211223",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.25900000333786,"20211223",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.323000013828278,"20211223",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.446000009775162,"20211223",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211223",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211223",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211223",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211223",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211223",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211223",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211223",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211223",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211223",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211224",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211224",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211224",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211224",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211224",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211224",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.437000006437302,"20211224",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211224",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211224",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211224",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211224",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211224",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211224",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211224",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211224",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211224",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211225",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211225",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211225",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211225",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211225",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211225",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211225",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211225",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211225",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211225",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211225",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211225",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211225",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211225",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211225",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211225",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211226",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211226",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211226",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211226",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211226",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211226",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211226",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211226",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211226",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211226",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211226",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211226",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211226",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211226",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211226",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211226",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211227",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211227",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211227",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211227",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211227",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211227",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211227",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211227",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211227",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211227",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211227",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211227",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211227",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211227",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211227",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211227",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211228",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211228",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211228",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211228",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211228",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211228",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211228",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211228",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211228",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211228",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211228",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211228",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211228",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211228",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211228",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211228",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211229",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211229",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211229",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211229",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211229",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211229",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211229",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211229",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211229",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211229",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211229",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211229",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211229",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211229",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211229",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211229",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211230",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211230",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211230",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211230",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211230",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211230",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211230",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211230",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211230",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211230",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211230",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211230",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211230",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211230",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211230",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20211230",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20211231",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20211231",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20211231",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20211231",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20211231",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20211231",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20211231",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20211231",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20211231",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20211231",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20211231",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20211231",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20211231",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20211231",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20211231",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.211999997496605,"20211231",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20220101",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20220101",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20220101",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20220101",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.317999988794327,"20220101",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.179000005125999,"20220101",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20220101",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20220101",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20220101",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20220101",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20220101",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20220101",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20220101",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20220101",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.222000002861023,"20220101",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.513999998569489,"20220101",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20220102",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20220102",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.272000014781952,"20220102",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20220102",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.531000018119812,"20220102",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.412999987602234,"20220102",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.256999999284744,"20220102",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20220102",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20220102",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20220102",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20220102",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20220102",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20220102",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20220102",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.395000010728836,"20220102",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.646000027656555,"20220102",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20220103",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20220103",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.216999992728233,"20220103",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20220103",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.456999987363815,"20220103",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.244000002741814,"20220103",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.214000001549721,"20220103",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20220103",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20220103",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20220103",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20220103",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20220103",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20220103",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20220103",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.28600001335144,"20220103",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.634999990463257,"20220103",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.187999993562698,"20220104",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20220104",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.314999997615814,"20220104",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20220104",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.601999998092651,"20220104",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.280000001192093,"20220104",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.275000005960464,"20220104",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20220104",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20220104",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20220104",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20220104",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20220104",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20220104",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.177000001072884,"20220104",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.521000027656555,"20220104",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.726999998092651,"20220104",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.559000015258789,"20220105",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.358999997377396,"20220105",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.675000011920929,"20220105",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.523999989032745,"20220105",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.704999983310699,"20220105",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.647000014781952,"20220105",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.587000012397766,"20220105",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.412999987602234,"20220105",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.270999997854233,"20220105",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20220105",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.275999993085861,"20220105",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.356000006198883,"20220105",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.377999991178513,"20220105",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.658999979496002,"20220105",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.723999977111816,"20220105",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.833999991416931,"20220105",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.830999970436096,"20220106",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.704999983310699,"20220106",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.910000026226044,"20220106",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.824000000953674,"20220106",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.957000017166138,"20220106",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.894999980926514,"20220106",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.797999978065491,"20220106",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.625999987125397,"20220106",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.48199999332428,"20220106",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
